METRIC_L1,METRIC_L2,METRIC_L3,METRIC_L4,METRIC_L5,METRIC_L6,ACCOUNT_ID,DEPARTMENT_ID,CLASS_ID,LOCATION_ID,SUBSIDIARY_ID,ACCOUNT_NAME,DEPARTMENT_NAME
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,16,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,19,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,20,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,21,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,22,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,23,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,24,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,25,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,26,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,28,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,29,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,31,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,32,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,33,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,35,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,36,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,37,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,39,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,41,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,42,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,43,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,44,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Overtime Wages,,842,,,,45,711000 General and Admin : G&A Wages : Overtime Wages,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,1,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,2,711500 General and Admin : G&A Wages : Paid Time Off,
Field Corporate Expenses,Pawville Intermediate Holdings,General and Admin,G&A Wages,Paid Time Off,,843,,,,3,711500 General and Admin : G&A Wages : Paid Time Off,
Corporate Expenses,General and Admin,G&A Wages,Paid Time Off,,,843,,,,4,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,5,711500 General and Admin : G&A Wages : Paid Time Off,
Field Corporate Expenses,PUPS Intermediate Holdings,General and Admin,G&A Wages,Paid Time Off,,843,,,,6,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,11,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,16,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,19,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,20,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,21,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,22,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,23,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,24,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,25,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,26,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,28,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,29,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,31,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,32,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,33,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,35,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,36,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,37,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,39,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,41,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,42,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,43,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,44,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Paid Time Off,,843,,,,45,711500 General and Admin : G&A Wages : Paid Time Off,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,1,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,2,712000 General and Admin : G&A Wages : Commissions,
Field Corporate Expenses,Pawville Intermediate Holdings,General and Admin,G&A Wages,Commissions,,844,,,,3,712000 General and Admin : G&A Wages : Commissions,
Corporate Expenses,General and Admin,G&A Wages,Commissions,,,844,,,,4,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,5,712000 General and Admin : G&A Wages : Commissions,
Field Corporate Expenses,PUPS Intermediate Holdings,General and Admin,G&A Wages,Commissions,,844,,,,6,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,11,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,16,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,19,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,20,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,21,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,22,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,23,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,24,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,25,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,26,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,28,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,29,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,31,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,32,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,33,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,35,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,36,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,37,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,39,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,41,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,42,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,43,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,44,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Commissions,,844,,,,45,712000 General and Admin : G&A Wages : Commissions,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,1,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,2,712500 General and Admin : G&A Wages : Bonuses,
Field Corporate Expenses,Pawville Intermediate Holdings,General and Admin,G&A Wages,Bonuses,,845,,,,3,712500 General and Admin : G&A Wages : Bonuses,
Corporate Expenses,General and Admin,G&A Wages,Bonuses,,,845,,,,4,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,5,712500 General and Admin : G&A Wages : Bonuses,
Field Corporate Expenses,PUPS Intermediate Holdings,General and Admin,G&A Wages,Bonuses,,845,,,,6,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,11,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,16,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,19,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,20,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,21,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,22,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,23,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,24,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,25,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,26,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,28,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,29,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,31,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,32,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,33,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,35,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,36,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,37,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,39,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,41,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,42,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,43,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,44,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Bonuses,,845,,,,45,712500 General and Admin : G&A Wages : Bonuses,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,1,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,2,713000 General and Admin : G&A Wages : Employer Taxes,
Field Corporate Expenses,Pawville Intermediate Holdings,General and Admin,G&A Wages,Employer Taxes,,846,,,,3,713000 General and Admin : G&A Wages : Employer Taxes,
Corporate Expenses,General and Admin,G&A Wages,Employer Taxes,,,846,,,,4,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,5,713000 General and Admin : G&A Wages : Employer Taxes,
Field Corporate Expenses,PUPS Intermediate Holdings,General and Admin,G&A Wages,Employer Taxes,,846,,,,6,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,11,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,16,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,19,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,20,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,21,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,22,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,23,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,24,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,25,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,26,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,28,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,29,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,31,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,32,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,33,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,35,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,36,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,37,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,39,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,41,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,42,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,43,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,44,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Taxes,,846,,,,45,713000 General and Admin : G&A Wages : Employer Taxes,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,1,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,2,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Field Corporate Expenses,Pawville Intermediate Holdings,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,3,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Corporate Expenses,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,,847,,,,4,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,5,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Field Corporate Expenses,PUPS Intermediate Holdings,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,6,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,11,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,16,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,19,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,20,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,21,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,22,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,23,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,24,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,25,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,26,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,28,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,29,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,31,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,32,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,33,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,35,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,36,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,37,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,39,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,41,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,42,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,43,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,44,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer Medical/Dental/Vision,,847,,,,45,713500 General and Admin : G&A Wages : Employer Medical/Dental/Vision,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,1,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,2,714000 General and Admin : G&A Wages : Employer STD,
Field Corporate Expenses,Pawville Intermediate Holdings,General and Admin,G&A Wages,Employer STD,,848,,,,3,714000 General and Admin : G&A Wages : Employer STD,
Corporate Expenses,General and Admin,G&A Wages,Employer STD,,,848,,,,4,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,5,714000 General and Admin : G&A Wages : Employer STD,
Field Corporate Expenses,PUPS Intermediate Holdings,General and Admin,G&A Wages,Employer STD,,848,,,,6,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,11,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,16,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,19,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,20,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,21,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,22,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,23,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,24,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,25,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,26,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,28,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,29,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,31,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,32,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,33,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,35,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,36,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,37,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,39,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,41,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,42,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,43,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,44,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer STD,,848,,,,45,714000 General and Admin : G&A Wages : Employer STD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer LTD,,849,,,,1,714500 General and Admin : G&A Wages : Employer LTD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer LTD,,849,,,,2,714500 General and Admin : G&A Wages : Employer LTD,
Field Corporate Expenses,Pawville Intermediate Holdings,General and Admin,G&A Wages,Employer LTD,,849,,,,3,714500 General and Admin : G&A Wages : Employer LTD,
Corporate Expenses,General and Admin,G&A Wages,Employer LTD,,,849,,,,4,714500 General and Admin : G&A Wages : Employer LTD,
Expenses,Operations Expense,General and Admin,G&A Wages,Employer LTD,,849,,,,5,714500 General and Admin : G&A Wages : Employer LTD,
