METRIC_L1,METRIC_L2,METRIC_L3,METRIC_L4,METRIC_L5,METRIC_L6,ACCOUNT_ID,DEPARTMENT_ID,PROJECT_ID,LOCATION_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,LOCATION_ID_NUM,LOCATION_NAME,PROJECT_ID_NUM,PROJECT_NAME,DEPARTMENT_ID_NUM,DEPARTMENT_NAME
COGS,PRJ COGS,Pass-through Expenses,,,,546,,30,81,72400,Insurance - General Liability,C1003,"Oasis Marina, LLC",PRJ000030,Battery Park Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,546,,25,81,72400,Insurance - General Liability,C1003,"Oasis Marina, LLC",PRJ000025,Thamesport Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,546,,23,81,72400,Insurance - General Liability,C1003,"Oasis Marina, LLC",PRJ000023,Inner Harbor West,,
COGS,PRJ COGS,Pass-through Expenses,,,,546,,189,81,72400,Insurance - General Liability,C1003,"Oasis Marina, LLC",PRJ000183,JMK5 Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,546,,113,81,72400,Insurance - General Liability,C1003,"Oasis Marina, LLC",PRJ000108,Plattsburgh Boat Basin,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,546,,,110,72400,Insurance - General Liability,M001600,Eddy Creek Marina Resort,,,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,13,,84,72405,Insurance - Other,C1006,"MMG, LLC",,,1200,G&A
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,51,,94,72405,Insurance - Other,M001130,Lighthouse Pool,,,4200,Pool
COGS,PRJ COGS,Pass-through Expenses,,,,547,,72,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000072,Oasis Marinas at North Coast Harbor,,
COGS,PRJ COGS,Pass-through Expenses,,,,547,,112,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000107,Gaylord National Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,547,39,71,43,72405,Insurance - Other,M001160,Oasis Marinas @ Port Lorain,PRJ000071,Black River Wharf,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,547,,40,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000040,Marina First,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,,,94,72405,Insurance - Other,M001130,Lighthouse Pool,,,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,39,,27,72405,Insurance - Other,M001000,Harbor East Marina,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,547,39,70,43,72405,Insurance - Other,M001160,Oasis Marinas @ Port Lorain,PRJ000070,Oasis Marinas at Port Lorain,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,547,,85,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000085,Pennell's Marine,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,39,,91,72405,Insurance - Other,M001020,Baltimore Yacht Basin,,,3200,Marina
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,,,38,72405,Insurance - Other,M001110,Inner Harbor West Marina,,,,
COGS,PRJ COGS,Pass-through Expenses,,,,547,39,72,43,72405,Insurance - Other,M001160,Oasis Marinas @ Port Lorain,PRJ000072,Oasis Marinas at North Coast Harbor,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,547,,87,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000087,Skipjack Cove Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,547,,146,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000141,St. Augustine Marine Center,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,39,,116,72405,Insurance - Other,M001660,Harbor Lights Marina,,,3200,Marina
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,39,,139,72405,Insurance - Other,M001810,Shady Harbor Marina,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,547,,130,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000125,Harbor Lights Marina,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,39,,46,72405,Insurance - Other,M001190,North Coast Harbor,,,3200,Marina
,,,,,,547,50,,93,72405,Insurance - Other,M001120,Lighthouse Parking,,,4100,Parking
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,34,,143,72405,Insurance - Other,C1011,"Oasis - DMS, LLC",,,3400,Service
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,39,,98,72405,Insurance - Other,M001510,Skipjack Cove,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,547,,52,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000052,CMP Norview,,
COGS,PRJ COGS,Pass-through Expenses,,,,547,,92,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000092,Cape Charles Yacht Center,,
COGS,PRJ COGS,Pass-through Expenses,,,,547,,185,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000179,Shady Harbor Marina,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,,,115,72405,Insurance - Other,M001650,Living Classrooms Marina - Baltimore,,,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,39,,28,72405,Insurance - Other,M001010,The Yards Marina,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,547,,170,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000165,Dania Beach Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,547,,189,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000183,JMK5 Marina,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,39,,97,72405,Insurance - Other,M001450,Coles Point,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,547,,32,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000032,Harris Bay Yacht Club,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,39,,38,72405,Insurance - Other,M001110,Inner Harbor West Marina,,,3200,Marina
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,13,,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",,,1200,G&A
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,39,,43,72405,Insurance - Other,M001160,Oasis Marinas @ Port Lorain,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,547,,50,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000050,CMP McDaniel,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,39,,141,72405,Insurance - Other,M001820,Shady Harbor Restaurant-Boathouse Grille,,,3200,Marina
,,,,,,547,,,93,72405,Insurance - Other,M001120,Lighthouse Parking,,,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,36,,141,72405,Insurance - Other,M001820,Shady Harbor Restaurant-Boathouse Grille,,,3600,Food & Beverage
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,,,27,72405,Insurance - Other,M001000,Harbor East Marina,,,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,,,28,72405,Insurance - Other,M001010,The Yards Marina,,,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,39,,110,72405,Insurance - Other,M001600,Eddy Creek Marina Resort,,,3200,Marina
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,547,38,,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",,,8000,Miscellaneous/Non-Operating
COGS,PRJ COGS,Pass-through Expenses,,,,547,,86,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000086,Port Conneaut Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,547,,19,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000019,National Harbor Marina,,
,,,,,,547,39,,133,72405,Insurance - Other,M001780,Dania Beach Marina,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,547,,51,81,72405,Insurance - Other,C1003,"Oasis Marina, LLC",PRJ000051,CMP Shelter Cove Yacht Basin Marina,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,548,12,,81,72410,Insurance - Vehicle,C1003,"Oasis Marina, LLC",,,1100,Executive Office
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,548,39,,110,72410,Insurance - Vehicle,M001600,Eddy Creek Marina Resort,,,3200,Marina
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,548,39,,116,72410,Insurance - Vehicle,M001660,Harbor Lights Marina,,,3200,Marina
,,,,,,548,,30,81,72410,Insurance - Vehicle,C1003,"Oasis Marina, LLC",PRJ000030,Battery Park Marina,,
Expenses,Non-Controllable Expenses,Operating Expenses,Insurance,,,548,13,,81,72410,Insurance - Vehicle,C1003,"Oasis Marina, LLC",,,1200,G&A
COGS,PRJ COGS,Pass-through Expenses,,,,549,,60,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000060,Northwest Creek Marina,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,,,66,72500,Internet Expense,M001390,CMP-Norview,,,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,52,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000052,CMP Norview,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,65,72500,Internet Expense,M001380,CMP-Shelter Cove Yacht Basin,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,,37,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000037,Ft. George Marina,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,51,,94,72500,Internet Expense,M001130,Lighthouse Pool,,,4200,Pool
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,37,,116,72500,Internet Expense,M001660,Harbor Lights Marina,,,3700,Amusement & Boat Club
COGS,PRJ COGS,Pass-through Expenses,,,,549,,111,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000106,The Perry Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,92,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000092,Cape Charles Yacht Center,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,82,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000082,Norview Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,182,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000177,Serendipity Resort Restaurant,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,63,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000063,PM-Lighthouse Point Marina,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,,,94,72500,Internet Expense,M001130,Lighthouse Pool,,,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,98,72500,Internet Expense,M001510,Skipjack Cove,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,39,70,43,72500,Internet Expense,M001160,Oasis Marinas @ Port Lorain,PRJ000070,Oasis Marinas at Port Lorain,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,97,72500,Internet Expense,M001450,Coles Point,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,,35,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000035,Clinton Street,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,114,72500,Internet Expense,M001640,Plattsburgh Boat Basin,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,13,,108,72500,Internet Expense,C1009,"Oasis F&B, LLC",,,1200,G&A
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,28,72500,Internet Expense,M001010,The Yards Marina,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,,70,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000070,Oasis Marinas at Port Lorain,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,18,,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",,,1700,Sales
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,138,72500,Internet Expense,M001800,Serendipity Resort & Campground,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,,51,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000051,CMP Shelter Cove Yacht Basin Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,40,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000040,Marina First,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,136,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000131,PM-Lighthouse Point Restaurant,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,81,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000081,Shelter Cove Yacht Basin,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,36,,141,72500,Internet Expense,M001820,Shady Harbor Restaurant-Boathouse Grille,,,3600,Food & Beverage
COGS,PRJ COGS,Pass-through Expenses,,,,549,,54,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000054,Old Harbor Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,94,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000094,Four Fish Marina,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,,,139,72500,Internet Expense,M001810,Shady Harbor Marina,,,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,,,64,72500,Internet Expense,M001370,CMP-McDaniel Yacht Basin,,,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,86,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000086,Port Conneaut Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,77,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000077,Tappan Zee,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,61,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000061,Lakeshore Resort & Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,95,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000095,Doynes Marine,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,72,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000072,Oasis Marinas at North Coast Harbor,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,51,,116,72500,Internet Expense,M001660,Harbor Lights Marina,,,4200,Pool
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,142,72500,Internet Expense,M001830,JMK5 Marina,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,,87,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000087,Skipjack Cove Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,170,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000165,Dania Beach Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,84,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000084,Anchor Cafe,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,13,,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",,,1200,G&A
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,110,72500,Internet Expense,M001600,Eddy Creek Marina Resort,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,,74,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000074,Gunpowder Cove Marina,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,13,,84,72500,Internet Expense,C1006,"MMG, LLC",,,1200,G&A
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,26,,116,72500,Internet Expense,M001660,Harbor Lights Marina,,,4400,Golf
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,127,72500,Internet Expense,M001720,Sunset Bay Marina & Anchorage,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,,159,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000154,The Perry Restaurant,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,36,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000036,Big Water Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,56,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000056,Sunset Harbor Marina,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,,,65,72500,Internet Expense,M001380,CMP-Shelter Cove Yacht Basin,,,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,77,72500,Internet Expense,M001500,PM - Lighthouse Point Marina,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,36,,116,72500,Internet Expense,M001660,Harbor Lights Marina,,,3600,Food & Beverage
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,116,72500,Internet Expense,M001660,Harbor Lights Marina,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,43,72500,Internet Expense,M001160,Oasis Marinas @ Port Lorain,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,54,,116,72500,Internet Expense,M001660,Harbor Lights Marina,,,4300,Banquet Events
,,,,,,549,39,,133,72500,Internet Expense,M001780,Dania Beach Marina,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,64,72500,Internet Expense,M001370,CMP-McDaniel Yacht Basin,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,34,,53,72500,Internet Expense,M001260,Gunpowder Cove Marina,,,3400,Service
COGS,PRJ COGS,Pass-through Expenses,,,,549,,34,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000034,Fernandina Harbor Marina,,
,,,,,,549,50,,93,72500,Internet Expense,M001120,Lighthouse Parking,,,4100,Parking
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,34,,98,72500,Internet Expense,M001510,Skipjack Cove,,,3400,Service
COGS,PRJ COGS,Pass-through Expenses,,,,549,,68,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000068,Annapolis Town Dock,,
Expenses,Controllable Expenses,Eliminations,,,,549,,,144,72500,Internet Expense,C1012,AMH Intercompany Eliminations,,,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,39,87,98,72500,Internet Expense,M001510,Skipjack Cove,PRJ000087,Skipjack Cove Marina,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,,38,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000038,Port Clinton Marina,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,,,91,72500,Internet Expense,M001020,Baltimore Yacht Basin,,,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,31,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000031,"Westshore Marina Ventures, LLC",,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,117,72500,Internet Expense,M001670,St. Augustine Marine Center,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,46,72500,Internet Expense,M001190,North Coast Harbor,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,,42,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000042,The Marina at Nautilus Point,,
,,,,,,549,39,,132,72500,Internet Expense,M001770,Cape Haze Marina,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,,85,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000085,Pennell's Marine,,
,,,,,,549,,,133,72500,Internet Expense,M001780,Dania Beach Marina,,,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,,,138,72500,Internet Expense,M001800,Serendipity Resort & Campground,,,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,,,27,72500,Internet Expense,M001000,Harbor East Marina,,,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,39,161,127,72500,Internet Expense,M001720,Sunset Bay Marina & Anchorage,PRJ000156,Sunset Bay Marina & Anchorage,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,,127,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000122,Skipjack Cove Service,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,53,72500,Internet Expense,M001260,Gunpowder Cove Marina,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,34,,143,72500,Internet Expense,C1011,"Oasis - DMS, LLC",,,3400,Service
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,36,,110,72500,Internet Expense,M001600,Eddy Creek Marina Resort,,,3600,Food & Beverage
COGS,PRJ COGS,Pass-through Expenses,,,,549,,189,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000183,JMK5 Marina,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,36,,138,72500,Internet Expense,M001800,Serendipity Resort & Campground,,,3600,Food & Beverage
COGS,PRJ COGS,Pass-through Expenses,,,,549,,154,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000149,YMCU - Ft. George Marina,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,57,,114,72500,Internet Expense,M001640,Plattsburgh Boat Basin,,,3230,Marina Monthly
COGS,PRJ COGS,Pass-through Expenses,,,,549,,65,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000065,McDaniel Yacht Basin,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,55,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000055,Mystic Point Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,549,,32,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000032,Harris Bay Yacht Club,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,66,72500,Internet Expense,M001390,CMP-Norview,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,27,72500,Internet Expense,M001000,Harbor East Marina,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,91,72500,Internet Expense,M001020,Baltimore Yacht Basin,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,39,,139,72500,Internet Expense,M001810,Shady Harbor Marina,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,,180,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000175,Serendipity Resort & Campground,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,20,,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",,,2100,Operations Executive
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,49,,138,72500,Internet Expense,M001800,Serendipity Resort & Campground,,,4000,Lodging
COGS,PRJ COGS,Pass-through Expenses,,,,549,39,72,43,72500,Internet Expense,M001160,Oasis Marinas @ Port Lorain,PRJ000072,Oasis Marinas at North Coast Harbor,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,549,,161,81,72500,Internet Expense,C1003,"Oasis Marina, LLC",PRJ000156,Sunset Bay Marina & Anchorage,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,,,28,72500,Internet Expense,M001010,The Yards Marina,,,,
Expenses,Controllable Expenses,Operating Expenses,Communications,,,549,36,,98,72500,Internet Expense,M001510,Skipjack Cove,,,3600,Food & Beverage
COGS,PRJ COGS,Pass-through Expenses,,,,550,,94,81,72600,License & Permits,C1003,"Oasis Marina, LLC",PRJ000094,Four Fish Marina,,
COGS,PRJ COGS,Pass-through Expenses,,,,550,,48,81,72600,License & Permits,C1003,"Oasis Marina, LLC",PRJ000048,Sea Isle Marina & Yachting Center,,
COGS,PRJ COGS,Pass-through Expenses,,,,550,,87,81,72600,License & Permits,C1003,"Oasis Marina, LLC",PRJ000087,Skipjack Cove Marina,,
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,39,,27,72600,License & Permits,M001000,Harbor East Marina,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,39,,117,72600,License & Permits,M001670,St. Augustine Marine Center,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,34,,143,72600,License & Permits,C1011,"Oasis - DMS, LLC",,,3400,Service
COGS,PRJ COGS,Pass-through Expenses,,,,550,,70,81,72600,License & Permits,C1003,"Oasis Marina, LLC",PRJ000070,Oasis Marinas at Port Lorain,,
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,34,,53,72600,License & Permits,M001260,Gunpowder Cove Marina,,,3400,Service
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,39,,46,72600,License & Permits,M001190,North Coast Harbor,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,36,,110,72600,License & Permits,M001600,Eddy Creek Marina Resort,,,3600,Food & Beverage
COGS,PRJ COGS,Pass-through Expenses,,,,550,,31,81,72600,License & Permits,C1003,"Oasis Marina, LLC",PRJ000031,"Westshore Marina Ventures, LLC",,
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,36,,141,72600,License & Permits,M001820,Shady Harbor Restaurant-Boathouse Grille,,,3600,Food & Beverage
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,39,,43,72600,License & Permits,M001160,Oasis Marinas @ Port Lorain,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,550,,102,81,72600,License & Permits,C1003,"Oasis Marina, LLC",PRJ000099,Noank Shipyard,,
COGS,PRJ COGS,Pass-through Expenses,,,,550,,68,81,72600,License & Permits,C1003,"Oasis Marina, LLC",PRJ000068,Annapolis Town Dock,,
COGS,PRJ COGS,Pass-through Expenses,,,,550,,65,81,72600,License & Permits,C1003,"Oasis Marina, LLC",PRJ000065,McDaniel Yacht Basin,,
COGS,PRJ COGS,Pass-through Expenses,,,,550,,84,81,72600,License & Permits,C1003,"Oasis Marina, LLC",PRJ000084,Anchor Cafe,,
COGS,PRJ COGS,Pass-through Expenses,,,,550,39,70,43,72600,License & Permits,M001160,Oasis Marinas @ Port Lorain,PRJ000070,Oasis Marinas at Port Lorain,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,39,,116,72600,License & Permits,M001660,Harbor Lights Marina,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,39,,53,72600,License & Permits,M001260,Gunpowder Cove Marina,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,39,,114,72600,License & Permits,M001640,Plattsburgh Boat Basin,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,550,,35,81,72600,License & Permits,C1003,"Oasis Marina, LLC",PRJ000035,Clinton Street,,
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,39,,64,72600,License & Permits,M001370,CMP-McDaniel Yacht Basin,,,3200,Marina
COGS,PRJ COGS,Pass-through Expenses,,,,550,,14,81,72600,License & Permits,C1003,"Oasis Marina, LLC",PRJ000014,Baltimore Yacht Basin,,
COGS,PRJ COGS,Pass-through Expenses,,,,550,,149,81,72600,License & Permits,C1003,"Oasis Marina, LLC",PRJ000144,Clearwater Beach Marina,,
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,39,,91,72600,License & Permits,M001020,Baltimore Yacht Basin,,,3200,Marina
Expenses,Controllable Expenses,Operating Expenses,General Administration,,,550,,,66,72600,License & Permits,M001390,CMP-Norview,,,,
